,index,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname,initial_team,picked,captain
492,492,Lewis Hall,204,Newcastle,7,42,0.19230769230769232,104,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,1.1555555555555554,0.040229885057471264,28,0.17154492720835485,Chelsea,Hall,0.0,0.0,0
493,493,Lewis Koumas,812,Liverpool,0,45,0.0,0,FWD,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.12837034970801728,Manchester City,Koumas,0.0,0.0,0
494,494,Lewis Miley,635,Newcastle,38,45,2.003846153846154,1103,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,12.255555555555556,0.21839080459770116,28,0.23466979821553163,Chelsea,Miley,0.0,0.0,0
495,495,Lewis O'Brien,458,Nottingham,0,49,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.08911798215162532,Brighton,O'Brien,0.0,0.0,0
496,496,Lewis Orford,773,West Ham,0,45,0.0,0,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.0,0.0,28,0.22851097745341298,Burnley,Orford,0.0,0.0,0
497,497,Lisandro Martínez,391,Manchester Utd,12,47,0.676923076923077,557,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,6.188888888888889,0.06896551724137931,28,0.3428883944778491,Everton,Martínez,0.0,0.0,0
498,498,Lloyd Kelly,70,Bournemouth,25,45,1.064,1010,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,11.222222222222221,0.14367816091954022,28,0.5884413005401594,Sheffield Utd,Kelly,0.0,0.0,0
499,499,Lorenz Assignon,805,Burnley,5,40,3.3,348,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,3.8666666666666667,0.028735632183908046,28,0.1250318781480329,West Ham,Assignon,0.0,0.0,0
500,500,Loris Karius,580,Newcastle,0,39,0.0,0,GK,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.0,0.0,28,0.15545297318536636,Chelsea,Karius,0.0,0.0,0
501,501,Louie Marsh,654,Sheffield Utd,0,45,0.0,0,FWD,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,0.0,0.0,28,0.04654632576824233,Bournemouth,Marsh,0.0,0.0,0
502,502,Louie Watson,339,Luton,0,44,0.0,0,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.0,0.0,28,0.14120439430682155,Crystal Palace,Watson,0.0,0.0,0
503,503,Loïc Mbe Soh,454,Nottingham,0,40,0.0,0,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Soh,0.0,0.0,0
504,504,Luc De Fougerolles,625,Fulham,0,39,0.0,0,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,0.0,0.0,28,0.19862838831052573,Wolves,Fougerolles,0.0,0.0,0
505,505,Luca Barrington,755,Brighton,0,45,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,0.0,0.0,28,0.21361009517621476,Nottingham,Barrington,0.0,0.0,0
506,506,Luca Koleosho,605,Burnley,40,48,1.603846153846154,972,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,10.8,0.22988505747126436,28,0.21362278466573842,West Ham,Koleosho,0.0,0.0,0
507,507,Lucas Bergström,659,Chelsea,0,39,0.0,0,GK,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.3044712865239854,Newcastle,Bergström,0.0,0.0,0
508,508,Lucas Digne,42,Aston Villa,65,46,3.6076923076923078,1544,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,17.155555555555555,0.3735632183908046,28,0.3892434297155437,Tottenham,Digne,0.0,0.0,0
509,509,Lucas Tolentino Coelho de Lima,539,West Ham,65,60,3.7961538461538464,1596,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,17.733333333333334,0.3735632183908046,28,0.45264890848789574,Burnley,Lima,0.0,0.0,0
510,510,Luis Díaz,303,Liverpool,100,75,5.885185185185185,1742,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,19.355555555555554,0.5747126436781609,28,0.47319793591491377,Manchester City,Díaz,0.0,0.0,0
511,511,Luis Sinisterra,705,Bournemouth,39,55,2.9380952380952383,572,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,6.355555555555555,0.22413793103448276,28,0.48846278273558524,Sheffield Utd,Sinisterra,0.0,0.0,0
512,512,Lukasz Fabianski,533,West Ham,13,42,0.3269230769230769,316,GK,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,3.511111111111111,0.07471264367816093,28,0.37265152365138376,Burnley,Fabianski,0.0,0.0,0
513,513,Luke Berry,317,Luton,6,46,0.11153846153846156,49,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.5444444444444444,0.034482758620689655,28,0.16189404947923536,Crystal Palace,Berry,0.0,0.0,0
514,514,Luke Chambers,726,Liverpool,0,40,0.0,0,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.19255552456202593,Manchester City,Chambers,0.0,0.0,0
515,515,Luke Cundle,550,Wolves,0,45,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Cundle,0.0,0.0,0
516,516,Luke Freeman,322,Luton,0,49,0.0,0,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.0,0.0,28,0.14120439430682155,Crystal Palace,Freeman,0.0,0.0,0
517,517,Luke Harris,683,Fulham,2,45,0.08750000000000001,74,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,0.8222222222222222,0.011494252873563218,28,0.1393154772644884,Wolves,Harris,0.0,0.0,0
518,518,Luke McNally,171,Burnley,0,40,0.0,0,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.11353762527446967,West Ham,McNally,0.0,0.0,0
519,519,Luke Plange,237,Crystal Palace,0,45,0.0,0,FWD,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,0.0,0.0,28,0.2118695032543726,Luton,Plange,0.0,0.0,0
520,520,Luke Shaw,398,Manchester Utd,31,52,1.623076923076923,960,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,10.666666666666666,0.1781609195402299,28,0.3865665553973893,Everton,Shaw,0.0,0.0,0
521,521,Luke Thomas,693,Sheffield Utd,7,40,1.0739130434782609,916,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,10.177777777777777,0.040229885057471264,28,0.085911442675352,Bournemouth,Thomas,0.0,0.0,0
522,522,Lyle Foster,168,Burnley,52,47,2.338461538461538,1130,FWD,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,12.555555555555555,0.2988505747126437,28,0.25500209501056603,West Ham,Foster,0.0,0.0,0
523,523,Mackenzie Hunt,719,Everton,0,45,0.0,0,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,False,0,0.0,0.0,0,0.0,0,0.22663733715330828,0.0,0.22663733715330828,0.0,0.0,28,0.09065493486132331,Manchester Utd,Hunt,0.0,0.0,0
524,524,Mads Bech Sørensen,93,Brentford,0,40,0.0,0,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.04280318689294255,Arsenal,Sørensen,0.0,0.0,0
525,525,Mads Bidstrup,94,Brentford,0,45,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.028535457928628372,Arsenal,Bidstrup,0.0,0.0,0
526,526,Mads Juel Andersen,315,Luton,15,39,0.5461538461538462,397,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,4.411111111111111,0.08620689655172414,28,0.24628935008092198,Crystal Palace,Andersen,0.0,0.0,0
527,527,Mads Roerslev Rasmussen,114,Brentford,49,44,2.173076923076923,1299,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,14.433333333333334,0.28160919540229884,28,0.1554468650538621,Arsenal,Rasmussen,0.0,0.0,0
528,528,Mahamadou Susoho,762,Manchester City,0,45,0.0,0,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,0.0,0.0,28,0.1685383656867977,Liverpool,Susoho,0.0,0.0,0
529,529,Mahmoud Dahoud,128,Brighton,14,48,0.6884615384615385,449,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,4.988888888888889,0.08045977011494253,28,0.26188595724518027,Nottingham,Dahoud,0.0,0.0,0
530,530,Malang Sarr,214,Chelsea,0,43,0.0,0,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.3044712865239854,Newcastle,Sarr,0.0,0.0,0
531,531,Malcolm Ebiowei,224,Crystal Palace,0,44,0.0,0,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,0.0,0.0,28,0.2118695032543726,Luton,Ebiowei,0.0,0.0,0
532,532,Malo Gusto,203,Chelsea,52,42,2.75,1276,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,14.177777777777777,0.2988505747126437,28,0.4240115164090429,Newcastle,Gusto,0.0,0.0,0
533,533,Manor Solomon,583,Tottenham,14,51,1.0769230769230769,196,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,2.1777777777777776,0.08045977011494253,28,0.19177874663657163,Aston Villa,Solomon,0.0,0.0,0
534,534,Manuel Akanji,341,Manchester City,61,49,2.376923076923077,1497,DEF,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,16.633333333333333,0.3505747126436782,28,0.39303743358766774,Liverpool,Akanji,0.0,0.0,0
535,535,Manuel Benson Hedilazio,159,Burnley,5,52,0.23461538461538464,87,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.9666666666666667,0.028735632183908046,28,0.09293312949332463,West Ham,Hedilazio,0.0,0.0,0
536,536,Marc Cucurella Saseta,198,Chelsea,10,48,1.15,703,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,7.811111111111111,0.05747126436781609,28,0.3274597922711119,Newcastle,Saseta,0.0,0.0,0
537,537,Marc Guéhi,228,Crystal Palace,58,43,1.9923076923076921,1913,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,21.255555555555556,0.3333333333333333,28,0.45113758821489214,Luton,Guéhi,0.0,0.0,0
538,538,Marcelo de Araújo Pitaluga Filho,756,Liverpool,0,40,0.0,0,GK,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.19255552456202593,Manchester City,Filho,0.0,0.0,0
539,539,Marcos Senesi,83,Bournemouth,68,46,3.1719999999999997,1576,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,17.511111111111113,0.39080459770114945,28,0.6872918752528031,Sheffield Utd,Senesi,0.0,1.0,0
540,540,Marcus Bettinelli,192,Chelsea,-1,40,0.0,0,GK,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,-0.005747126436781609,28,0.3021724359492728,Newcastle,Bettinelli,0.0,0.0,0
541,541,Marcus Oliveira Alencar,11,Arsenal,0,45,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.31554851774903364,Brentford,Alencar,0.0,0.0,0
542,542,Marcus Rashford,396,Manchester Utd,88,84,4.765384615384615,1804,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,20.044444444444444,0.5057471264367817,28,0.5136497342496005,Everton,Rashford,0.0,0.0,0
543,543,Marcus Tavernier,86,Bournemouth,71,54,4.9319999999999995,1643,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,18.255555555555556,0.40804597701149425,28,0.5988076103217921,Sheffield Utd,Tavernier,0.0,0.0,0
